Image Name,Focus Score (Daugman),Defocus Metric,Occlusion Percentage,Occlusion Score,Pixel Ratio,Estimated Pixels,Occluded Pixels,Pixel Count Score,Sharpness,Focus Score,Motion Blur Angle,Motion Blur Strength,Motion Blur Metric,Blur Score,Off-Angle Metric,Usable Area,Gray Level Spread,Iris Size,Dilation Metric,Dilation Score,Interlacing Score,Illumination Score,Lighting Score,Quality Score 1,Quality Score 2
C67_S1_I13.tiff,7.87,928082.0,100.03,0.85,0.83,14919.0,2950.0,17869.0,12.12,0.43,135.0,269.0,260208.43,7.5,7.11,82.12,4.98,86.78,42.29,0.99,50.86,0.15,90.89,0.63,0.72
C416_S1_I11.tiff,36.68,1528219.0,100.1,0.92,0.78,7805.0,2145.0,9950.0,20.63,0.6,45.0,284.0,246160.48,10.5,5.51,73.38,5.67,60.86,51.6,0.99,55.82,0.08,76.43,0.65,0.79
C381_S2_I2.tiff,5.38,790284.0,97.12,0.96,0.88,4115.0,574.0,4689.0,12.09,0.15,45.0,282.0,265662.23,16.5,6.38,88.45,5.48,40.4,33.99,1.0,52.19,0.04,32.29,0.65,0.7
C393_S1_I4.tiff,3.06,505620.0,97.59,0.95,0.82,4994.0,1109.0,6103.0,12.48,0.16,135.0,275.0,252181.86,19.5,9.33,89.17,5.3,46.6,32.92,0.99,53.33,0.05,27.11,0.63,0.79
C261_S2_I5.tiff,21.14,497958.0,100.04,0.96,0.16,836.0,4352.0,5188.0,15.09,0.37,135.0,283.0,245154.07,7.5,3.68,20.5,5.39,46.47,89.16,0.97,54.3,0.04,26.47,0.65,0.69
C515_S1_I13.tiff,2.09,3681884.0,100.09,0.82,0.91,20110.0,1969.0,22079.0,12.12,0.12,135.0,283.0,266176.3,10.5,4.36,89.93,6.0,88.95,31.73,1.0,51.06,0.18,284.81,0.64,0.7
C325_S1_I15.tiff,22.2,3250016.0,100.02,0.83,0.8,16325.0,4047.0,20372.0,14.84,0.44,135.0,293.0,282926.02,7.5,5.08,76.14,5.37,91.4,48.84,0.99,52.68,0.17,149.39,0.64,0.69
C433_S2_I11.tiff,49.13,2086383.0,100.03,0.92,0.94,9301.0,606.0,9907.0,21.43,0.64,45.0,284.0,241296.39,16.5,7.33,93.77,5.96,64.63,24.95,1.0,55.92,0.08,126.77,0.65,0.74
C326_S1_I8.tiff,26.19,1418439.0,100.02,0.93,0.91,7399.0,749.0,8148.0,19.46,0.32,135.0,281.0,252981.16,10.5,16.29,90.44,5.87,56.59,30.92,1.0,55.69,0.07,86.0,0.63,0.8
C153_S1_I14.tiff,7.26,1288557.0,97.32,0.81,0.7,15940.0,6753.0,22693.0,10.91,0.24,135.0,291.0,270160.95,4.5,3.83,57.91,5.49,90.32,64.88,0.99,49.48,0.19,156.57,0.65,0.77
C501_S1_I2.tiff,13.99,959175.0,96.15,0.94,0.53,3830.0,3384.0,7214.0,11.96,1.16,45.0,281.0,239063.46,7.5,7.47,72.51,6.03,64.6,52.43,0.99,50.77,0.06,96.73,0.64,0.71
C473_S1_I9.tiff,15.27,1028188.0,100.07,0.94,0.91,6358.0,642.0,7000.0,15.76,0.47,45.0,280.0,281080.82,10.5,6.52,83.04,5.63,50.84,41.19,1.0,54.25,0.06,54.93,0.64,0.75
C98_S1_I2.tiff,29.71,823321.0,100.02,0.96,0.91,3992.0,396.0,4388.0,18.84,0.23,45.0,286.0,239897.55,10.5,17.13,89.81,6.05,39.16,31.92,1.0,54.45,0.04,52.97,0.64,0.67
C96_S2_I4.tiff,0.95,1643139.0,100.04,0.94,0.9,6085.0,711.0,6796.0,10.19,0.12,135.0,278.0,245913.36,16.5,0.0,87.45,5.79,49.17,35.43,1.0,52.84,0.06,99.92,0.64,0.73
C308_S1_I12.tiff,59.62,3071557.0,100.08,0.9,0.86,10620.0,1675.0,12295.0,23.83,0.37,135.0,272.0,304897.85,7.5,11.82,87.34,6.3,76.31,35.58,1.0,56.02,0.1,281.6,0.68,0.82
C239_S1_I14.tiff,13.47,3997210.0,100.07,0.82,0.64,13974.0,7734.0,21708.0,13.8,0.34,135.0,271.0,247347.56,16.5,4.35,45.17,5.51,92.79,74.05,0.99,52.29,0.18,219.75,0.7,0.69
C54_S1_I9.tiff,16.45,1317143.0,53.2,0.96,0.71,3261.0,1322.0,4583.0,13.72,0.13,135.0,269.0,298662.92,16.5,15.48,81.39,7.02,40.87,43.14,1.0,53.38,0.04,169.22,0.66,0.7
C214_S1_I4.tiff,76.43,1216070.0,100.02,0.95,0.82,4572.0,990.0,5562.0,26.26,0.49,135.0,283.0,299705.74,16.5,11.56,68.99,5.93,47.75,55.69,1.0,57.31,0.05,73.61,0.65,0.79
C93_S1_I1.tiff,3.93,962578.0,96.2,0.96,0.77,3369.0,995.0,4364.0,12.35,0.29,45.0,263.0,270724.92,7.5,3.85,20.99,5.7,37.96,88.89,0.99,50.65,0.04,46.9,0.64,0.74
C467_S2_I3.tiff,19.36,546345.0,100.06,0.96,0.25,1164.0,3581.0,4745.0,14.87,0.35,135.0,284.0,229024.12,10.5,6.62,15.52,5.14,42.32,91.91,0.97,54.04,0.04,27.51,0.64,0.77
C480_S1_I3.tiff,5.43,147250.0,100.03,0.97,0.2,722.0,2971.0,3693.0,13.06,0.38,135.0,277.0,258682.81,13.5,2.63,23.76,4.89,38.66,87.32,0.96,51.98,0.03,9.87,0.65,0.68
C435_S1_I3.tiff,3.32,451315.0,100.1,0.96,0.91,4402.0,419.0,4821.0,11.48,0.38,135.0,280.0,258023.23,10.5,7.68,88.86,5.32,46.16,33.37,1.0,51.64,0.04,25.43,0.63,0.71
C341_S1_I11.tiff,29.55,2539060.0,100.05,0.91,0.9,9427.0,1040.0,10467.0,18.94,0.21,135.0,289.0,293605.59,7.5,14.48,91.72,6.33,67.07,28.78,1.0,55.58,0.09,257.01,0.64,0.73
C420_S1_I15.tiff,22.99,1138894.0,100.04,0.86,0.75,12703.0,4318.0,17021.0,16.93,0.34,45.0,278.0,244150.09,7.5,6.04,67.88,5.26,78.98,56.68,0.99,51.88,0.14,77.08,0.67,0.88
C63_S1_I14.tiff,13.33,1362750.0,100.04,0.84,0.69,13051.0,5961.0,19012.0,13.99,0.36,135.0,284.0,309701.15,13.5,4.51,54.55,5.45,85.47,67.42,0.99,53.18,0.16,100.75,0.65,0.71
C317_S1_I6.tiff,5.27,528104.0,98.94,0.96,0.92,4759.0,419.0,5178.0,12.73,0.27,45.0,275.0,291841.76,13.5,2.35,87.98,5.67,45.38,34.68,1.0,50.88,0.04,26.94,0.65,0.72
C218_S1_I11.tiff,47.9,2256159.0,100.05,0.91,0.9,9950.0,1052.0,11002.0,22.44,0.4,45.0,275.0,258357.89,10.5,15.03,92.07,5.93,66.57,28.15,1.0,56.27,0.09,136.22,0.63,0.75
C222_S1_I1.tiff,20.9,767017.0,98.94,0.97,0.89,3046.0,365.0,3411.0,15.31,0.16,135.0,286.0,250014.37,10.5,24.78,93.25,6.51,39.84,25.97,1.0,53.73,0.03,77.16,0.67,0.67
C174_S2_I6.tiff,9.59,581582.0,100.13,0.96,0.74,3476.0,1202.0,4678.0,14.31,0.21,45.0,279.0,225312.03,13.5,2.37,66.07,5.64,44.9,58.25,0.99,54.41,0.04,29.02,0.64,0.69
C441_S1_I4.tiff,73.9,1295252.0,97.7,0.96,0.4,2001.0,3045.0,5046.0,19.6,0.56,135.0,285.0,292665.53,4.5,8.39,39.05,6.05,45.79,78.07,0.99,56.1,0.04,112.39,0.64,0.67
C200_S2_I12.tiff,18.65,1520365.0,100.08,0.94,0.76,5646.0,1810.0,7456.0,16.78,0.23,45.0,281.0,254827.95,10.5,5.58,71.97,5.39,63.71,52.94,0.99,53.72,0.06,69.03,0.65,0.69
C226_S1_I3.tiff,19.18,1068708.0,100.07,0.96,0.93,3946.0,295.0,4241.0,15.19,0.33,135.0,285.0,297509.09,4.5,14.46,92.31,6.04,39.01,27.72,1.0,52.8,0.04,73.18,0.64,0.73
C39_S1_I6.tiff,5.85,1087875.0,100.05,0.95,0.54,3200.0,2747.0,5947.0,13.21,0.17,135.0,290.0,276776.06,10.5,3.72,34.46,5.65,46.29,80.96,0.99,54.46,0.05,49.8,0.65,0.7
C176_S1_I9.tiff,76.56,2840981.0,79.55,0.92,0.9,9034.0,997.0,10031.0,21.23,0.8,45.0,286.0,273117.39,13.5,10.89,77.75,6.16,55.94,47.17,1.0,55.77,0.08,244.51,0.64,0.68
C204_S1_I5.tiff,27.04,1283108.0,100.05,0.95,0.66,4110.0,2155.0,6265.0,18.04,0.37,45.0,277.0,267989.64,16.5,3.34,59.84,5.75,52.0,63.37,0.99,56.59,0.05,67.55,0.65,0.83
C330_S1_I12.tiff,41.98,2247264.0,100.08,0.93,0.86,7629.0,1222.0,8851.0,23.41,0.46,135.0,289.0,303365.8,13.5,6.88,75.41,6.14,58.54,49.58,1.0,58.12,0.07,198.02,0.65,0.74
C251_S1_I1.tiff,6.74,221979.0,100.43,0.98,0.32,753.0,1568.0,2321.0,12.66,0.45,135.0,288.0,249615.01,7.5,3.74,16.47,5.4,37.79,91.39,0.98,52.25,0.02,16.02,0.65,0.68
C276_S1_I8.tiff,3.16,286227.0,98.51,0.94,0.88,6414.0,889.0,7303.0,11.54,0.31,45.0,286.0,250605.5,13.5,2.33,88.29,5.14,56.03,34.22,0.99,54.28,0.06,18.42,0.64,0.71
C259_S2_I14.tiff,68.29,1639493.0,100.06,0.89,0.66,8385.0,4322.0,12707.0,21.53,1.68,45.0,286.0,230672.41,10.5,6.15,63.5,5.65,72.15,60.41,0.99,54.11,0.11,111.68,0.66,0.73
C77_S1_I5.tiff,7.69,967141.0,98.88,0.96,0.91,4607.0,464.0,5071.0,13.81,0.25,135.0,281.0,248188.03,10.5,9.84,91.56,6.04,45.41,29.06,1.0,53.22,0.04,63.21,0.64,0.69
C95_S1_I11.tiff,22.93,2893950.0,100.03,0.88,0.96,13777.0,590.0,14367.0,15.42,0.44,45.0,283.0,247384.65,7.5,13.14,95.43,5.92,71.77,21.37,1.0,54.64,0.12,173.54,0.64,0.77
C175_S1_I8.tiff,80.28,2438460.0,100.07,0.92,0.92,8403.0,719.0,9122.0,27.7,0.43,45.0,287.0,301373.56,10.5,16.5,90.39,6.51,57.02,31.0,1.0,57.34,0.08,331.88,0.63,0.66
C374_S1_I3.tiff,12.8,615937.0,100.12,0.97,0.48,1929.0,2071.0,4000.0,15.27,0.39,135.0,273.0,271821.44,7.5,2.47,47.35,5.86,43.31,72.56,0.98,52.77,0.03,33.05,0.64,0.74
C519_S2_I9.tiff,75.04,1739457.0,100.05,0.95,0.85,5608.0,988.0,6596.0,23.02,0.7,135.0,274.0,295234.76,4.5,11.1,75.7,6.35,49.77,49.29,1.0,56.78,0.05,181.18,0.65,0.74
C324_S2_I1.tiff,1.71,747470.0,83.08,0.96,0.5,2512.0,2511.0,5023.0,9.8,0.13,135.0,287.0,260258.0,19.5,4.31,26.13,5.68,42.95,85.95,0.99,50.07,0.04,34.98,0.64,0.69
C518_S1_I15.tiff,25.53,1965860.0,100.28,0.92,0.99,9938.0,99.0,10037.0,14.33,0.45,45.0,286.0,222486.08,19.5,20.3,98.98,4.99,67.4,10.09,1.0,53.54,0.08,82.75,0.65,0.69
C307_S2_I4.tiff,2.63,1065664.0,98.59,0.95,0.48,2715.0,2940.0,5655.0,12.16,0.08,135.0,281.0,272890.88,7.5,7.7,52.47,5.89,53.47,68.94,0.99,52.93,0.05,63.83,0.63,0.67
C50_S2_I1.tiff,4.76,334255.0,100.0,0.98,0.82,1941.0,415.0,2356.0,12.51,0.2,45.0,283.0,239561.77,10.5,2.96,84.73,5.26,35.94,39.08,0.99,53.22,0.02,12.67,0.66,0.67
C224_S1_I15.tiff,11.12,2059485.0,100.05,0.82,0.74,15962.0,5557.0,21519.0,14.82,0.26,135.0,281.0,305625.03,4.5,3.27,59.56,6.02,88.81,63.59,0.99,51.16,0.18,332.49,0.65,0.73
C200_S2_I13.tiff,23.97,2785412.0,100.02,0.86,0.66,11291.0,5882.0,17173.0,15.69,0.36,45.0,282.0,279384.98,7.5,2.6,57.18,5.38,83.5,65.43,0.99,52.06,0.14,131.2,0.65,0.7
C352_S1_I12.tiff,49.38,1709755.0,100.05,0.93,0.89,7683.0,953.0,8636.0,22.53,0.66,45.0,290.0,239234.61,13.5,8.6,79.24,5.98,59.4,45.56,1.0,56.54,0.07,94.89,0.65,0.74
C501_S2_I4.tiff,41.22,1216743.0,100.11,0.96,0.3,1634.0,3726.0,5360.0,18.82,0.58,135.0,282.0,253657.22,10.5,6.91,42.59,5.63,52.42,75.77,0.98,55.65,0.04,61.43,0.64,0.73
C283_S1_I2.tiff,5.42,213913.0,99.68,0.97,0.48,1674.0,1811.0,3485.0,12.58,0.11,135.0,292.0,257701.31,16.5,5.83,27.48,4.96,37.58,85.16,0.98,51.34,0.03,11.09,0.65,0.67
C188_S1_I2.tiff,8.08,965682.0,100.07,0.96,0.9,3909.0,413.0,4322.0,14.17,0.15,45.0,284.0,226440.05,10.5,5.7,87.87,5.71,40.92,34.83,1.0,53.72,0.04,48.3,0.64,0.69
C106_S2_I4.tiff,36.2,776348.0,93.04,0.96,0.99,5046.0,40.0,5086.0,16.02,0.5,45.0,279.0,262161.16,10.5,81.49,99.41,5.34,45.96,7.69,1.0,56.3,0.04,34.63,0.64,0.68
C372_S2_I4.tiff,6.51,568198.0,100.09,0.94,0.94,6259.0,373.0,6632.0,13.12,0.36,135.0,288.0,271098.81,13.5,3.87,94.72,5.43,56.56,22.98,1.0,52.41,0.06,32.9,0.64,0.71
C313_S1_I5.tiff,62.88,2616637.0,49.56,0.93,0.66,5629.0,2843.0,8472.0,17.54,0.87,45.0,267.0,276937.16,4.5,6.04,63.3,6.39,59.99,60.58,1.0,53.39,0.07,310.5,0.65,0.71
C357_S1_I11.tiff,40.62,2805934.0,100.06,0.9,0.92,11174.0,984.0,12158.0,17.59,0.2,135.0,276.0,297281.9,7.5,16.14,91.92,6.24,66.13,28.42,1.0,54.82,0.1,258.53,0.63,0.7
C186_S1_I9.tiff,33.25,1307728.0,100.03,0.94,0.88,6295.0,859.0,7154.0,20.07,0.76,45.0,281.0,246882.75,13.5,12.21,87.46,5.73,51.82,35.41,1.0,55.93,0.06,58.29,0.64,0.68
C17_S1_I9.tiff,47.43,2058497.0,99.08,0.92,0.5,5054.0,5009.0,10063.0,22.72,0.4,45.0,280.0,317006.62,10.5,5.79,36.54,5.62,63.53,79.66,0.99,55.81,0.08,94.57,0.63,0.76
C390_S2_I2.tiff,35.23,609495.0,100.0,0.97,0.75,2581.0,850.0,3431.0,14.5,0.66,45.0,290.0,211191.24,16.5,8.9,63.58,5.35,37.87,60.35,0.99,52.59,0.03,24.19,0.65,0.7
C480_S1_I10.tiff,6.76,1151814.0,100.01,0.92,0.83,7884.0,1567.0,9451.0,12.88,0.16,135.0,296.0,272481.15,13.5,4.14,85.37,5.29,65.63,38.25,0.99,53.98,0.08,57.92,0.65,0.71
C470_S1_I14.tiff,12.28,3921717.0,100.22,0.81,0.91,21074.0,2147.0,23221.0,14.88,0.53,135.0,274.0,268439.58,7.5,4.81,91.48,6.16,123.1,29.18,1.0,55.55,0.19,316.26,0.64,0.77
C246_S2_I10.tiff,10.39,1593717.0,100.02,0.88,0.53,7324.0,6573.0,13897.0,14.73,0.31,135.0,294.0,276262.3,10.5,2.7,57.84,5.65,86.95,64.93,0.98,55.47,0.12,91.06,0.64,0.8
C106_S1_I5.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C125_S2_I14.tiff,8.42,864810.0,100.04,0.88,0.85,12309.0,2227.0,14536.0,13.56,0.2,45.0,281.0,278502.9,13.5,3.63,84.78,5.23,78.82,39.01,0.99,51.45,0.12,61.63,0.64,0.7
C111_S2_I15.tiff,64.67,3388732.0,100.04,0.89,0.96,13253.0,526.0,13779.0,22.75,0.54,45.0,289.0,322500.9,7.5,15.82,95.25,6.49,74.79,21.8,1.0,54.9,0.11,449.27,0.64,0.79
C244_S1_I12.tiff,20.14,1345578.0,99.06,0.9,0.66,8106.0,4130.0,12236.0,15.26,0.46,135.0,280.0,268826.75,13.5,2.15,52.16,5.37,70.45,69.17,0.99,54.62,0.1,69.35,0.64,0.73
C72_S1_I8.tiff,13.54,1294814.0,100.08,0.94,0.59,4404.0,3106.0,7510.0,14.55,0.22,45.0,273.0,273102.12,7.5,2.16,14.08,5.68,51.81,92.69,0.99,55.16,0.06,68.23,0.64,0.78
C275_S1_I3.tiff,0.92,605328.0,100.5,0.95,0.74,4682.0,1662.0,6344.0,9.95,0.19,45.0,281.0,226169.41,7.5,0.0,81.74,5.66,65.49,42.73,0.99,50.42,0.05,38.54,0.64,0.68
C316_S1_I1.tiff,18.56,723763.0,100.05,0.97,0.96,3926.0,172.0,4098.0,15.99,0.12,135.0,284.0,268842.26,7.5,34.49,97.29,5.65,41.41,16.47,1.0,53.42,0.03,39.06,0.63,0.67
C218_S1_I8.tiff,28.24,1457072.0,100.01,0.94,0.9,6623.0,771.0,7394.0,20.03,0.27,135.0,274.0,266626.8,10.5,18.09,90.96,5.99,55.08,30.06,1.0,56.51,0.06,96.89,0.63,0.75
C285_S1_I14.tiff,9.06,2296230.0,99.46,0.87,0.81,12792.0,3002.0,15794.0,11.87,0.24,135.0,285.0,304337.71,13.5,6.14,79.73,6.01,92.19,45.02,1.0,50.55,0.13,221.64,0.64,0.74
C330_S2_I14.tiff,9.38,2806126.0,100.05,0.85,0.88,15522.0,2158.0,17680.0,14.54,0.26,135.0,278.0,246023.82,7.5,4.86,87.24,5.62,81.95,35.72,1.0,54.1,0.15,152.93,0.66,0.82
C206_S2_I9.tiff,21.93,1013220.0,74.34,0.93,0.46,4132.0,4813.0,8945.0,13.12,0.59,135.0,280.0,273019.37,10.5,2.27,11.91,5.76,48.83,93.86,0.98,49.88,0.07,72.16,0.65,0.75
C165_S1_I9.tiff,64.85,1396829.0,100.01,0.94,0.88,6670.0,898.0,7568.0,26.29,0.59,45.0,284.0,266976.02,10.5,15.54,90.04,6.12,57.29,31.56,1.0,55.73,0.06,84.81,0.65,0.66
C17_S2_I7.tiff,33.3,1418385.0,100.11,0.92,0.57,5567.0,4131.0,9698.0,18.83,0.44,135.0,290.0,312973.52,10.5,6.92,41.53,5.9,57.33,76.47,0.99,56.93,0.08,102.3,0.64,0.78
C428_S1_I13.tiff,6.88,1138858.0,100.03,0.67,0.69,26972.0,12297.0,39269.0,11.86,0.37,45.0,266.0,282329.07,7.5,1.42,62.04,4.79,122.65,61.61,0.99,50.06,0.33,121.33,0.64,0.7
C421_S1_I2.tiff,4.96,991408.0,96.39,0.96,0.79,3982.0,1058.0,5040.0,11.85,0.17,45.0,292.0,269258.87,7.5,4.96,60.22,5.67,41.14,63.07,0.99,51.64,0.04,46.61,0.65,0.67
C35_S1_I7.tiff,43.7,1658419.0,100.03,0.94,0.93,6613.0,527.0,7140.0,21.67,0.42,135.0,283.0,271815.59,7.5,18.89,94.63,6.21,57.03,23.18,1.0,55.11,0.06,145.4,0.65,0.67
C327_S1_I12.tiff,21.07,2250328.0,100.04,0.9,0.91,10601.0,1084.0,11685.0,16.78,0.3,135.0,289.0,289674.04,10.5,14.08,91.15,5.43,66.65,29.75,1.0,53.12,0.1,126.14,0.64,0.73
C340_S1_I2.tiff,14.34,874334.0,100.08,0.96,0.34,1614.0,3112.0,4726.0,15.78,0.22,135.0,281.0,269622.8,13.5,2.59,44.69,6.56,48.45,74.37,0.99,54.55,0.04,185.39,0.64,0.67
C303_S1_I9.tiff,20.96,1600963.0,100.04,0.94,0.92,7141.0,649.0,7790.0,17.51,0.23,135.0,279.0,253141.75,7.5,19.27,91.76,5.97,54.57,28.7,1.0,54.67,0.06,95.57,0.65,0.75
C107_S1_I8.tiff,17.75,1532692.0,100.06,0.95,0.91,5830.0,592.0,6422.0,16.6,0.16,45.0,289.0,297023.52,13.5,20.86,90.94,6.25,48.91,30.1,1.0,53.87,0.05,113.62,0.63,0.71
C509_S2_I3.tiff,15.54,1329431.0,100.1,0.96,0.95,4589.0,241.0,4830.0,14.41,0.2,45.0,280.0,247522.91,7.5,26.54,95.23,5.8,42.2,21.85,1.0,54.1,0.04,93.52,0.64,0.68
C175_S1_I13.tiff,73.15,5120647.0,100.04,0.8,0.73,17106.0,6461.0,23567.0,17.09,0.82,45.0,283.0,267062.89,22.5,5.49,65.04,5.17,93.72,59.13,0.99,53.69,0.2,206.95,0.67,0.69
C475_S1_I14.tiff,7.46,2997555.0,100.06,0.89,0.84,11061.0,2113.0,13174.0,13.52,0.15,135.0,284.0,290094.39,7.5,2.71,87.88,6.28,77.34,34.81,1.0,51.41,0.11,278.62,0.65,0.75
C414_S2_I6.tiff,3.73,379099.0,86.64,0.94,0.96,6534.0,292.0,6826.0,11.96,0.41,135.0,270.0,220112.0,10.5,5.85,92.21,5.21,47.03,27.91,1.0,55.99,0.06,21.34,0.64,0.77
C185_S2_I8.tiff,20.08,1515601.0,100.14,0.94,0.84,6480.0,1212.0,7692.0,17.19,0.22,45.0,289.0,280069.28,10.5,9.74,79.66,6.22,52.73,45.11,1.0,56.28,0.06,118.13,0.65,0.75
C221_S1_I15.tiff,29.05,3575592.0,100.01,0.87,0.89,13814.0,1779.0,15593.0,18.73,0.4,135.0,281.0,304003.95,4.5,8.5,87.69,5.99,80.2,35.08,1.0,54.06,0.13,256.88,0.66,0.71
C226_S2_I15.tiff,2.77,1323584.0,100.05,0.84,0.86,16982.0,2684.0,19666.0,10.79,0.34,135.0,289.0,238596.11,10.5,0.0,83.52,5.22,84.49,40.6,0.99,49.81,0.16,81.86,0.67,0.75
C441_S1_I12.tiff,61.57,2723249.0,100.09,0.91,0.52,5784.0,5395.0,11179.0,18.69,0.35,135.0,284.0,271373.53,7.5,5.05,12.33,5.84,62.97,93.63,0.99,57.46,0.09,160.03,0.64,0.75
C472_S1_I9.tiff,8.22,759081.0,100.04,0.94,0.82,6203.0,1335.0,7538.0,14.56,0.24,135.0,282.0,275508.56,16.5,2.1,61.27,5.48,53.99,62.23,0.99,53.71,0.06,48.07,0.63,0.69
C462_S1_I7.tiff,9.44,991350.0,100.06,0.92,0.9,8477.0,925.0,9402.0,14.78,0.39,45.0,280.0,269137.22,7.5,3.77,88.83,5.32,59.0,33.42,1.0,55.76,0.08,52.11,0.64,0.84
C382_S1_I14.tiff,14.27,2214009.0,97.34,0.79,0.83,20525.0,4243.0,24768.0,13.29,0.52,45.0,281.0,291048.21,7.5,3.28,77.77,5.31,92.57,47.15,0.99,50.88,0.21,101.56,0.67,0.77
C342_S1_I11.tiff,36.69,2301078.0,100.04,0.91,0.99,11219.0,135.0,11354.0,19.85,0.4,135.0,288.0,286762.51,19.5,22.75,98.72,5.73,71.29,11.31,1.0,54.72,0.09,125.7,0.64,0.74
C297_S2_I8.tiff,7.37,195412.0,100.03,0.95,0.6,3822.0,2581.0,6403.0,13.68,0.38,45.0,281.0,260829.85,10.5,2.55,53.64,4.62,54.13,68.09,0.97,54.8,0.05,11.67,0.65,0.68
C205_S2_I15.tiff,17.77,3594523.0,100.04,0.88,0.57,8024.0,6006.0,14030.0,14.59,0.2,135.0,280.0,299818.9,7.5,5.49,47.31,6.15,71.43,72.59,0.99,52.3,0.12,319.75,0.64,0.74
C83_S1_I15.tiff,20.54,2159494.0,100.03,0.84,0.82,15239.0,3406.0,18645.0,13.82,0.38,45.0,282.0,303990.1,13.5,6.54,75.93,5.34,81.54,49.06,0.99,51.43,0.16,106.86,0.65,0.76
C414_S1_I8.tiff,26.07,1397227.0,100.11,0.94,0.52,3690.0,3356.0,7046.0,18.05,0.59,45.0,271.0,302312.3,7.5,3.89,45.72,6.04,50.47,73.68,0.99,55.54,0.06,94.74,0.65,0.74
C82_S1_I15.tiff,51.25,2927341.0,100.06,0.89,0.92,12002.0,1025.0,13027.0,22.08,0.49,135.0,284.0,306793.66,7.5,15.87,91.22,6.22,73.76,29.63,1.0,56.75,0.11,232.11,0.65,0.76
C392_S2_I12.tiff,40.12,2134383.0,100.08,0.92,0.95,9567.0,477.0,10044.0,20.93,0.43,45.0,273.0,272618.18,10.5,11.44,94.17,5.64,60.64,24.14,1.0,55.49,0.08,115.66,0.64,0.73
C402_S1_I7.tiff,82.63,2452556.0,100.03,0.92,0.93,8527.0,688.0,9215.0,20.84,0.85,135.0,256.0,274030.92,10.5,20.34,93.74,5.78,59.56,25.01,1.0,56.28,0.08,197.59,0.64,0.75
C5_S2_I1.tiff,18.24,593379.0,100.08,0.97,0.97,3692.0,131.0,3823.0,17.08,0.26,45.0,293.0,258704.12,16.5,23.21,94.39,5.3,41.49,23.68,1.0,55.52,0.03,24.73,0.65,0.66
C100_S2_I7.tiff,15.42,1175567.0,100.06,0.96,0.88,4262.0,579.0,4841.0,15.64,0.38,45.0,293.0,247632.55,19.5,14.05,87.06,5.54,52.62,35.97,1.0,55.52,0.04,54.99,0.65,0.68
C512_S1_I9.tiff,9.54,659148.0,100.01,0.94,0.91,6305.0,614.0,6919.0,13.89,0.28,135.0,286.0,268825.74,10.5,4.0,86.42,5.3,54.18,36.86,1.0,55.49,0.06,37.49,0.65,0.73
C389_S1_I15.tiff,18.73,4284680.0,100.04,0.83,0.73,15247.0,5576.0,20823.0,14.69,0.43,135.0,295.0,285220.71,10.5,6.12,65.95,5.24,91.44,58.35,0.99,53.54,0.17,209.32,0.65,0.71
C248_S2_I16.tiff,5.67,1220646.0,100.03,0.83,0.74,15497.0,5405.0,20902.0,12.18,0.2,45.0,280.0,278719.9,10.5,2.21,70.32,5.25,85.44,54.48,0.99,50.66,0.17,74.77,0.66,0.85
C45_S2_I3.tiff,3.89,439802.0,100.03,0.97,0.5,1517.0,1528.0,3045.0,11.75,0.28,45.0,273.0,233183.54,7.5,1.88,30.12,5.47,34.06,83.59,0.98,50.78,0.03,18.12,0.64,0.67
C226_S1_I7.tiff,46.95,1944833.0,100.04,0.93,0.89,7512.0,896.0,8408.0,21.49,0.41,45.0,278.0,278028.62,7.5,9.68,89.6,5.93,54.54,32.25,1.0,54.54,0.07,123.11,0.63,0.69
C416_S1_I14.tiff,32.27,2149417.0,100.05,0.86,0.69,11660.0,5300.0,16960.0,17.36,0.45,135.0,287.0,298582.59,16.5,3.54,40.77,5.56,81.07,76.96,0.99,54.12,0.14,114.42,0.65,0.84
C49_S2_I6.tiff,6.33,782074.0,100.06,0.97,0.53,1914.0,1693.0,3607.0,12.92,0.11,135.0,280.0,254203.02,10.5,8.82,55.08,5.72,38.06,67.02,0.99,53.21,0.03,37.18,0.65,0.67
C379_S1_I9.tiff,8.71,696454.0,100.01,0.93,0.93,7259.0,568.0,7827.0,14.01,0.39,45.0,279.0,252214.94,13.5,4.99,91.84,5.44,54.96,28.56,1.0,53.49,0.07,33.77,0.64,0.74
C320_S1_I7.tiff,15.55,1843577.0,100.09,0.94,0.91,6865.0,673.0,7538.0,16.46,0.25,45.0,273.0,283545.47,10.5,14.25,92.75,6.11,55.33,26.92,1.0,55.11,0.06,150.83,0.63,0.72
C439_S1_I6.tiff,5.51,797782.0,100.03,0.97,0.7,2771.0,1172.0,3943.0,13.97,0.21,45.0,287.0,261814.12,10.5,9.79,60.69,5.7,42.3,62.7,0.99,52.85,0.03,35.79,0.65,0.74
C329_S2_I14.tiff,10.94,2911169.0,100.07,0.84,0.76,14977.0,4787.0,19764.0,14.81,0.36,135.0,283.0,287230.51,7.5,4.68,70.48,5.35,83.16,54.33,0.99,54.9,0.16,153.54,0.64,0.78
